"State","County","year","income"
"New Jersey","Camden",2018,54103
"New Jersey","Cape May",2018,60877
"New Jersey","Cumberland",2018,40289
"New Jersey","Essex",2018,67459
"New Jersey","Gloucester",2018,54745
"New Jersey","Hudson",2018,65139
"New Jersey","Hunterdon",2018,89610
"New Jersey","Mercer",2018,69344
"New Jersey","Middlesex",2018,61065
"New Jersey","Monmouth",2018,79978
"New Jersey","Morris",2018,98842
"New Jersey","Ocean",2018,52008
"New Jersey","Passaic",2018,50570
"New Jersey","Salem",2018,48496
"New Jersey","Somerset",2018,106194
"New Jersey","Sussex",2018,61757
"New Jersey","Union",2018,68262
"New Jersey","Warren",2018,56058
"New Mexico",NA,2018,41609
"New Mexico","Bernalillo",2018,44057
"New Mexico","Catron",2018,32010
"New Mexico","Chaves",2018,40322
"New Mexico","Cibola",2018,28130
"New Mexico","Colfax",2018,39826
"New Mexico","Curry",2018,44161
"New Mexico","De Baca",2018,39634
"New Mexico","Doña Ana",2018,36570
"New Mexico","Eddy",2018,54122
"New Mexico","Grant",2018,41026
"New Mexico","Guadalupe",2018,32994
"New Mexico","Harding",2018,38716
"New Mexico","Hidalgo",2018,41555
"New Mexico","Lea",2018,44437
"New Mexico","Lincoln",2018,41793
"New Mexico","Los Alamos",2018,70600
"New Mexico","Luna",2018,31140
"New Mexico","McKinley",2018,27771
"New Mexico","Mora",2018,35534
"New Mexico","Otero",2018,34636
"New Mexico","Quay",2018,38223
"New Mexico","Rio Arriba",2018,34582
"New Mexico","Roosevelt",2018,39446
"New Mexico","Sandoval",2018,41547
"New Mexico","San Juan",2018,35453
"New Mexico","San Miguel",2018,34579
"New Mexico","Santa Fe",2018,58510
"New Mexico","Sierra",2018,38984
"New Mexico","Socorro",2018,34699
"New Mexico","Taos",2018,38455
"New Mexico","Torrance",2018,30245
"New Mexico","Union",2018,32620
"New Mexico","Valencia",2018,33424
"New York",NA,2018,68668
"New York","Albany",2018,61201
"New York","Allegany",2018,34880
"New York","Bronx",2018,37376
"New York","Broome",2018,44540
"New York","Cattaraugus",2018,39995
"New York","Cayuga",2018,42231
"New York","Chautauqua",2018,40759
"New York","Chemung",2018,44373
"New York","Chenango",2018,41840
"New York","Clinton",2018,44081
"New York","Columbia",2018,55810
"New York","Cortland",2018,40691
"New York","Delaware",2018,39632
"New York","Dutchess",2018,56365
"New York","Erie",2018,51539
"New York","Essex",2018,45996
"New York","Franklin",2018,37644
"New York","Fulton",2018,43112
"New York","Genesee",2018,43582
"New York","Greene",2018,47008
"New York","Hamilton",2018,54086
"New York","Herkimer",2018,41581
"New York","Jefferson",2018,46924
"New York","Kings",2018,52192
"New York","Lewis",2018,43971
"New York","Livingston",2018,45908
"New York","Madison",2018,44502
"New York","Monroe",2018,52951
"New York","Montgomery",2018,41628
"New York","Nassau",2018,89839
"New York","New York",2018,193940
"New York","Niagara",2018,45501
"New York","Oneida",2018,44697
"New York","Onondaga",2018,52886
"New York","Ontario",2018,53498
"New York","Orange",2018,51848
"New York","Orleans",2018,38963
"New York","Oswego",2018,40538
"New York","Otsego",2018,43522
"New York","Putnam",2018,65833
"New York","Queens",2018,49777
"New York","Rensselaer",2018,49156
"New York","Richmond",2018,56749
"New York","Rockland",2018,60464
"New York","St. Lawrence",2018,37940
"New York","Saratoga",2018,67618
"New York","Schenectady",2018,50533
"New York","Schoharie",2018,40791
"New York","Schuyler",2018,42063
"New York","Seneca",2018,38593
"New York","Steuben",2018,45194
"New York","Suffolk",2018,68617
"New York","Sullivan",2018,46303
"New York","Tioga",2018,45910
"New York","Tompkins",2018,45282
"New York","Ulster",2018,50462
"New York","Warren",2018,52475
"New York","Washington",2018,40043
"New York","Wayne",2018,46048
"New York","Westchester",2018,108976
"New York","Wyoming",2018,39801
"New York","Yates",2018,39402
"North Carolina",NA,2018,46117
"North Carolina","Alamance",2018,39342
"North Carolina","Alexander",2018,37438
"North Carolina","Alleghany",2018,37549
"North Carolina","Anson",2018,34616
"North Carolina","Ashe",2018,36300
"North Carolina","Avery",2018,36574
"North Carolina","Beaufort",2018,41643
"North Carolina","Bertie",2018,34766
"North Carolina","Bladen",2018,34306
"North Carolina","Brunswick",2018,42749
"North Carolina","Buncombe",2018,48592
"North Carolina","Burke",2018,35265
"North Carolina","Cabarrus",2018,45220
"North Carolina","Caldwell",2018,35374
"North Carolina","Camden",2018,45335
"North Carolina","Carteret",2018,49360
"North Carolina","Caswell",2018,35591
"North Carolina","Catawba",2018,45342
"North Carolina","Chatham",2018,63041
"North Carolina","Cherokee",2018,32266
"North Carolina","Chowan",2018,40817
"North Carolina","Clay",2018,34057
"North Carolina","Cleveland",2018,37661
"North Carolina","Columbus",2018,32397
"North Carolina","Craven",2018,43665
"North Carolina","Cumberland",2018,38780
"North Carolina","Currituck",2018,45435
"North Carolina","Dare",2018,56314
"North Carolina","Davidson",2018,39087
"North Carolina","Davie",2018,47630
"North Carolina","Duplin",2018,33619
"North Carolina","Durham",2018,50698
"North Carolina","Edgecombe",2018,34946
"North Carolina","Forsyth",2018,48804
"North Carolina","Franklin",2018,36238
"North Carolina","Gaston",2018,41379
"North Carolina","Gates",2018,36060
"North Carolina","Graham",2018,33075
"North Carolina","Granville",2018,38652
"North Carolina","Greene",2018,32569
"North Carolina","Guilford",2018,45875
"North Carolina","Halifax",2018,36013
"North Carolina","Harnett",2018,34604
"North Carolina","Haywood",2018,40290
"North Carolina","Henderson",2018,43276
"North Carolina","Hertford",2018,32702
"North Carolina","Hoke",2018,31148
"North Carolina","Hyde",2018,43490
"North Carolina","Iredell",2018,50065
"North Carolina","Jackson",2018,32844
"North Carolina","Johnston",2018,39922
"North Carolina","Jones",2018,38536
"North Carolina","Lee",2018,40098
"North Carolina","Lenoir",2018,40922
"North Carolina","Lincoln",2018,45791
"North Carolina","McDowell",2018,34077
"North Carolina","Macon",2018,40057
"North Carolina","Madison",2018,34036
"North Carolina","Martin",2018,34647
"North Carolina","Mecklenburg",2018,61137
"North Carolina","Mitchell",2018,35932
"North Carolina","Montgomery",2018,35611
"North Carolina","Moore",2018,51307
"North Carolina","Nash",2018,42016
"North Carolina","New Hanover",2018,45290
"North Carolina","Northampton",2018,34185
"North Carolina","Onslow",2018,46142
"North Carolina","Orange",2018,67385
"North Carolina","Pamlico",2018,43532
"North Carolina","Pasquotank",2018,39417
"North Carolina","Pender",2018,35914
"North Carolina","Perquimans",2018,40781
"North Carolina","Person",2018,38202
"North Carolina","Pitt",2018,41191
"North Carolina","Polk",2018,45291
"North Carolina","Randolph",2018,37017
"North Carolina","Richmond",2018,35148
"North Carolina","Robeson",2018,29438
"North Carolina","Rockingham",2018,37137
"North Carolina","Rowan",2018,38089
"North Carolina","Rutherford",2018,32764
"North Carolina","Sampson",2018,35900
"North Carolina","Scotland",2018,33229
"North Carolina","Stanly",2018,39047
"North Carolina","Stokes",2018,36850
"North Carolina","Surry",2018,38522
"North Carolina","Swain",2018,38429
"North Carolina","Transylvania",2018,42070
"North Carolina","Tyrrell",2018,30000
"North Carolina","Union",2018,51326
"North Carolina","Vance",2018,35105
"North Carolina","Wake",2018,59014
"North Carolina","Warren",2018,30397
"North Carolina","Washington",2018,36073
"North Carolina","Watauga",2018,36684
"North Carolina","Wayne",2018,38472
"North Carolina","Wilkes",2018,36576
"North Carolina","Wilson",2018,40501
"North Carolina","Yadkin",2018,37027
"North Carolina","Yancey",2018,36715
"North Dakota",NA,2018,55452
"North Dakota","Adams",2018,59197
"North Dakota","Barnes",2018,55784
"North Dakota","Benson",2018,34482
"North Dakota","Billings",2018,74682
"North Dakota","Bottineau",2018,58823
"North Dakota","Bowman",2018,60829
"North Dakota","Burke",2018,63721
"North Dakota","Burleigh",2018,58173
"North Dakota","Cass",2018,56070
"North Dakota","Cavalier",2018,68040
"North Dakota","Dickey",2018,52437
"North Dakota","Divide",2018,48574
"North Dakota","Dunn",2018,60338
"North Dakota","Eddy",2018,54013
"North Dakota","Emmons",2018,49489
"North Dakota","Foster",2018,62928
"North Dakota","Golden Valley",2018,43871
"North Dakota","Grand Forks",2018,51494
"North Dakota","Grant",2018,38371
"North Dakota","Griggs",2018,55349
"North Dakota","Hettinger",2018,51130
"North Dakota","Kidder",2018,50285
"North Dakota","LaMoure",2018,56134
"North Dakota","Logan",2018,60543
"North Dakota","McHenry",2018,52233
"North Dakota","McIntosh",2018,59596
"North Dakota","McKenzie",2018,62549
"North Dakota","McLean",2018,54518
"North Dakota","Mercer",2018,57839
"North Dakota","Morton",2018,52153
"North Dakota","Mountrail",2018,58955
"North Dakota","Nelson",2018,60817
"North Dakota","Oliver",2018,48290
"North Dakota","Pembina",2018,50088
"North Dakota","Pierce",2018,52070
"North Dakota","Ramsey",2018,47425
"North Dakota","Ransom",2018,55912
"North Dakota","Renville",2018,60976
"North Dakota","Richland",2018,53007
"North Dakota","Rolette",2018,36647
"North Dakota","Sargent",2018,65448
"North Dakota","Sheridan",2018,35497
"North Dakota","Sioux",2018,27662
"North Dakota","Slope",2018,49476
"North Dakota","Stark",2018,61032
"North Dakota","Steele",2018,63327
"North Dakota","Stutsman",2018,54491
"North Dakota","Towner",2018,53786
"North Dakota","Traill",2018,51103
"North Dakota","Walsh",2018,48945
"North Dakota","Ward",2018,55214
"North Dakota","Wells",2018,55328
"North Dakota","Williams",2018,68874
"Ohio",NA,2018,48739
"Ohio","Adams",2018,34632
"Ohio","Allen",2018,42816
"Ohio","Ashland",2018,38441
"Ohio","Ashtabula",2018,38461
"Ohio","Athens",2018,33274
"Ohio","Auglaize",2018,49578
"Ohio","Belmont",2018,42429
"Ohio","Brown",2018,37259
"Ohio","Butler",2018,47408
"Ohio","Carroll",2018,39698
"Ohio","Champaign",2018,41055
"Ohio","Clark",2018,40769
"Ohio","Clermont",2018,53770
"Ohio","Clinton",2018,45728
"Ohio","Columbiana",2018,38013
"Ohio","Coshocton",2018,34856
"Ohio","Crawford",2018,38704
"Ohio","Cuyahoga",2018,54739
"Ohio","Darke",2018,42793
"Ohio","Defiance",2018,41540
"Ohio","Delaware",2018,74093
"Ohio","Erie",2018,62591
"Ohio","Fairfield",2018,46113
"Ohio","Fayette",2018,38449
"Ohio","Franklin",2018,50443
"Ohio","Fulton",2018,45594
"Ohio","Gallia",2018,39864
"Ohio","Geauga",2018,69129
"Ohio","Greene",2018,50291
"Ohio","Guernsey",2018,39878
"Ohio","Hamilton",2018,59561
"Ohio","Hancock",2018,51623
"Ohio","Hardin",2018,33482
"Ohio","Harrison",2018,38573
"Ohio","Henry",2018,45884
"Ohio","Highland",2018,36326
"Ohio","Hocking",2018,38047
"Ohio","Holmes",2018,45211
"Ohio","Huron",2018,40323
"Ohio","Jackson",2018,35783
"Ohio","Jefferson",2018,39311
"Ohio","Knox",2018,42162
"Ohio","Lake",2018,50729
"Ohio","Lawrence",2018,38673
"Ohio","Licking",2018,46059
"Ohio","Logan",2018,42914
"Ohio","Lorain",2018,46147
"Ohio","Lucas",2018,46290
"Ohio","Madison",2018,41751
"Ohio","Mahoning",2018,43097
"Ohio","Marion",2018,38252
"Ohio","Medina",2018,55691
"Ohio","Meigs",2018,34067
"Ohio","Mercer",2018,51562
"Ohio","Miami",2018,47552
"Ohio","Monroe",2018,34665
"Ohio","Montgomery",2018,46891
"Ohio","Morgan",2018,33180
"Ohio","Morrow",2018,38666
"Ohio","Muskingum",2018,40614
"Ohio","Noble",2018,27211
"Ohio","Ottawa",2018,51637
"Ohio","Paulding",2018,41032
"Ohio","Perry",2018,37187
"Ohio","Pickaway",2018,41131
"Ohio","Pike",2018,37443
"Ohio","Portage",2018,44055
"Ohio","Preble",2018,40607
"Ohio","Putnam",2018,50059
"Ohio","Richland",2018,39234
"Ohio","Ross",2018,36941
"Ohio","Sandusky",2018,41624
"Ohio","Scioto",2018,39080
"Ohio","Seneca",2018,39681
"Ohio","Shelby",2018,46188
"Ohio","Stark",2018,45136
"Ohio","Summit",2018,51036
"Ohio","Trumbull",2018,41363
"Ohio","Tuscarawas",2018,43358
"Ohio","Union",2018,55470
"Ohio","Van Wert",2018,42638
"Ohio","Vinton",2018,33120
"Ohio","Warren",2018,59799
"Ohio","Washington",2018,43396
"Ohio","Wayne",2018,44039
"Ohio","Williams",2018,41712
"Ohio","Wood",2018,47694
"Ohio","Wyandot",2018,45588
"Oklahoma",NA,2018,46233
"Oklahoma","Adair",2018,28862
"Oklahoma","Alfalfa",2018,40624
"Oklahoma","Atoka",2018,32379
"Oklahoma","Beaver",2018,49106
"Oklahoma","Beckham",2018,37948
"Oklahoma","Blaine",2018,41493
"Oklahoma","Bryan",2018,34575
"Oklahoma","Caddo",2018,35239
"Oklahoma","Canadian",2018,44878
"Oklahoma","Carter",2018,43079
"Oklahoma","Cherokee",2018,32290
"Oklahoma","Choctaw",2018,31885
"Oklahoma","Cimarron",2018,60706
"Oklahoma","Cleveland",2018,45094
"Oklahoma","Coal",2018,33783
"Oklahoma","Comanche",2018,41497
"Oklahoma","Cotton",2018,41766
"Oklahoma","Craig",2018,35718
"Oklahoma","Creek",2018,40791
"Oklahoma","Custer",2018,41652
"Oklahoma","Delaware",2018,31188
"Oklahoma","Dewey",2018,44529
"Oklahoma","Ellis",2018,51570
"Oklahoma","Garfield",2018,44465
"Oklahoma","Garvin",2018,38135
"Oklahoma","Grady",2018,39675
"Oklahoma","Grant",2018,45182
"Oklahoma","Greer",2018,26344
"Oklahoma","Harmon",2018,35642
"Oklahoma","Harper",2018,46436
"Oklahoma","Haskell",2018,32365
"Oklahoma","Hughes",2018,31833
"Oklahoma","Jackson",2018,38527
"Oklahoma","Jefferson",2018,32083
"Oklahoma","Johnston",2018,36611
"Oklahoma","Kay",2018,40881
"Oklahoma","Kingfisher",2018,49257
"Oklahoma","Kiowa",2018,32546
"Oklahoma","Latimer",2018,32707
"Oklahoma","Le Flore",2018,32677
"Oklahoma","Lincoln",2018,35653
"Oklahoma","Logan",2018,43169
"Oklahoma","Love",2018,37547
"Oklahoma","McClain",2018,45143
"Oklahoma","McCurtain",2018,31648
"Oklahoma","McIntosh",2018,33267
"Oklahoma","Major",2018,43762
"Oklahoma","Marshall",2018,32681
"Oklahoma","Mayes",2018,35197
"Oklahoma","Murray",2018,42289
"Oklahoma","Muskogee",2018,36759
"Oklahoma","Noble",2018,41401
"Oklahoma","Nowata",2018,36165
"Oklahoma","Okfuskee",2018,30092
"Oklahoma","Oklahoma",2018,52168
"Oklahoma","Okmulgee",2018,33971
"Oklahoma","Osage",2018,34971
"Oklahoma","Ottawa",2018,35746
"Oklahoma","Pawnee",2018,35836
"Oklahoma","Payne",2018,37159
"Oklahoma","Pittsburg",2018,38551
"Oklahoma","Pontotoc",2018,43148
"Oklahoma","Pottawatomie",2018,37456
"Oklahoma","Pushmataha",2018,31395
"Oklahoma","Roger Mills",2018,48554
"Oklahoma","Rogers",2018,45815
"Oklahoma","Seminole",2018,34054
"Oklahoma","Sequoyah",2018,33420
"Oklahoma","Stephens",2018,41413
"Oklahoma","Texas",2018,46597
"Oklahoma","Tillman",2018,39961
"Oklahoma","Tulsa",2018,62756
"Oklahoma","Wagoner",2018,39550
"Oklahoma","Washington",2018,64481
"Oklahoma","Washita",2018,36490
"Oklahoma","Woods",2018,42890
"Oklahoma","Woodward",2018,43906
"Oregon",NA,2018,50843
"Oregon","Baker",2018,40699
"Oregon","Benton",2018,47019
"Oregon","Clackamas",2018,58608
"Oregon","Clatsop",2018,45069
"Oregon","Columbia",2018,44312
"Oregon","Coos",2018,43620
"Oregon","Crook",2018,40945
"Oregon","Curry",2018,42657
"Oregon","Deschutes",2018,55143
"Oregon","Douglas",2018,40408
"Oregon","Gilliam",2018,48448
"Oregon","Grant",2018,41939
"Oregon","Harney",2018,39122
"Oregon","Hood River",2018,56624
"Oregon","Jackson",2018,46603
"Oregon","Jefferson",2018,32962
"Oregon","Josephine",2018,40977
"Oregon","Klamath",2018,39891
"Oregon","Lake",2018,39797
"Oregon","Lane",2018,45919
"Oregon","Lincoln",2018,44119
"Oregon","Linn",2018,42891
"Oregon","Malheur",2018,30992
"Oregon","Marion",2018,43042
"Oregon","Morrow",2018,39095
"Oregon","Multnomah",2018,57850
"Oregon","Polk",2018,41379
"Oregon","Sherman",2018,52296
"Oregon","Tillamook",2018,44492
"Oregon","Umatilla",2018,39684
"Oregon","Union",2018,40547
"Oregon","Wallowa",2018,45099
"Oregon","Wasco",2018,43658
"Oregon","Washington",2018,60971
"Oregon","Wheeler",2018,37142
"Oregon","Yamhill",2018,45478
"Pennsylvania",NA,2018,56225
"Pennsylvania","Adams",2018,49173
"Pennsylvania","Allegheny",2018,62958
"Pennsylvania","Armstrong",2018,45510
"Pennsylvania","Beaver",2018,48763
"Pennsylvania","Bedford",2018,42889
"Pennsylvania","Berks",2018,49945
"Pennsylvania","Blair",2018,46743
"Pennsylvania","Bradford",2018,41331
"Pennsylvania","Bucks",2018,73447
"Pennsylvania","Butler",2018,58927
"Pennsylvania","Cambria",2018,43420
"Pennsylvania","Cameron",2018,48651
"Pennsylvania","Carbon",2018,50322
"Pennsylvania","Centre",2018,46193
"Pennsylvania","Chester",2018,82846
"Pennsylvania","Clarion",2018,41732
"Pennsylvania","Clearfield",2018,44421
"Pennsylvania","Clinton",2018,39716
"Pennsylvania","Columbia",2018,42211
"Pennsylvania","Crawford",2018,40969
"Pennsylvania","Cumberland",2018,55141
"Pennsylvania","Dauphin",2018,51100
"Pennsylvania","Delaware",2018,66617
"Pennsylvania","Elk",2018,48886
"Pennsylvania","Erie",2018,44903
"Pennsylvania","Fayette",2018,42649
"Pennsylvania","Forest",2018,22787
"Pennsylvania","Franklin",2018,46403
"Pennsylvania","Fulton",2018,45522
"Pennsylvania","Greene",2018,44751
"Pennsylvania","Huntingdon",2018,38558
"Pennsylvania","Indiana",2018,39923
"Pennsylvania","Jefferson",2018,44136
"Pennsylvania","Juniata",2018,45277
"Pennsylvania","Lackawanna",2018,47730
"Pennsylvania","Lancaster",2018,52664
"Pennsylvania","Lawrence",2018,43929
"Pennsylvania","Lebanon",2018,48352
"Pennsylvania","Lehigh",2018,53614
"Pennsylvania","Luzerne",2018,45219
"Pennsylvania","Lycoming",2018,43823
"Pennsylvania","McKean",2018,45261
"Pennsylvania","Mercer",2018,43024
"Pennsylvania","Mifflin",2018,39738
"Pennsylvania","Monroe",2018,42722
"Pennsylvania","Montgomery",2018,80606
"Pennsylvania","Montour",2018,57426
"Pennsylvania","Northampton",2018,54859
"Pennsylvania","Northumberland",2018,41712
"Pennsylvania","Perry",2018,44693
"Pennsylvania","Philadelphia",2018,55747
"Pennsylvania","Pike",2018,47864
"Pennsylvania","Potter",2018,42819
"Pennsylvania","Schuylkill",2018,42862
"Pennsylvania","Snyder",2018,42449
"Pennsylvania","Somerset",2018,42179
"Pennsylvania","Sullivan",2018,46097
"Pennsylvania","Susquehanna",2018,45336
"Pennsylvania","Tioga",2018,41039
"Pennsylvania","Union",2018,41246
"Pennsylvania","Venango",2018,42223
"Pennsylvania","Warren",2018,42875
"Pennsylvania","Washington",2018,59568
"Pennsylvania","Wayne",2018,43996
"Pennsylvania","Westmoreland",2018,52200
"Pennsylvania","Wyoming",2018,45285
"Pennsylvania","York",2018,50113
"Rhode Island",NA,2018,54850
"Rhode Island","Bristol",2018,78805
"Rhode Island","Kent",2018,59665
"Rhode Island","Newport",2018,68679
"Rhode Island","Providence",2018,48137
"Rhode Island","Washington",2018,64158
"South Carolina",NA,2018,43702
"South Carolina","Abbeville",2018,34108
"South Carolina","Aiken",2018,42511
"South Carolina","Allendale",2018,33237
"South Carolina","Anderson",2018,39710
"South Carolina","Bamberg",2018,32858
"South Carolina","Barnwell",2018,33363
"South Carolina","Beaufort",2018,56711
"South Carolina","Berkeley",2018,40415
"South Carolina","Calhoun",2018,38451
"South Carolina","Charleston",2018,61477
"South Carolina","Cherokee",2018,33197
"South Carolina","Chester",2018,34014
"South Carolina","Chesterfield",2018,31012
"South Carolina","Clarendon",2018,33197
"South Carolina","Colleton",2018,35697
"South Carolina","Darlington",2018,37475
"South Carolina","Dillon",2018,27718
"South Carolina","Dorchester",2018,38892
"South Carolina","Edgefield",2018,36436
"South Carolina","Fairfield",2018,36758
"South Carolina","Florence",2018,41833
"South Carolina","Georgetown",2018,47071
"South Carolina","Greenville",2018,48644
"South Carolina","Greenwood",2018,37424
"South Carolina","Hampton",2018,32473
"South Carolina","Horry",2018,37091
"South Carolina","Jasper",2018,29242
